id,current_id,current_latitude,current_longitude,duration,distance,next_id,next_latitude,next_longitude
DD-A6EC31703C2C4286AE66-2023-2-5,MG-VISH8POGEX9TDVOGRACE,40.9227085,29.1342212,19 dk.,"17,8 km",MG-XSDFXJ93QHQOX0UBNDQN,41.0264167,29.1276244
DD-7108C231CDB24C55BB2C-2023-2-5,MG-VISH8POGEX9TDVOGRACE,40.9227085,29.1342212,21 dk.,"19,7 km",MG-0YQN4Q7IEZGB3TKJWO8H,41.024865,29.087227
DD-F58943DE9A0C408A8C24-2023-2-5,MG-VISH8POGEX9TDVOGRACE,40.9227085,29.1342212,20 dk.,"19,1 km",MG-W8BLMRKFKLFOQI1NLTYU,41.03332899999999,29.10136
DD-701FC8BA7F764DBFA9D5-2023-2-5,MG-VISH8POGEX9TDVOGRACE,40.9227085,29.1342212,20 dk.,"18,6 km",MG-STQFARWCNFZ85VRF7ZRK,41.0250387,29.1066022
DD-414D55A093CA47EDB994-2023-2-5,MG-VISH8POGEX9TDVOGRACE,40.9227085,29.1342212,22 dk.,"22,3 km",MG-MIUDLTMHB4IBGMX7QI9M,41.0162646,29.17775
DD-7902B864252746059E6E-2023-2-5,MG-VISH8POGEX9TDVOGRACE,40.9227085,29.1342212,21 dk.,"19,5 km",MG-WUCMUKQH4AYLUTRTG8LC,41.0253685,29.094
DD-52613BCE03334CE3A2BB-2023-2-5,MG-VISH8POGEX9TDVOGRACE,40.9227085,29.1342212,23 dk.,"20,4 km",MG-3Y9X0UEV5LLRUAI9TMLQ,41.0443431,29.0453111
DD-4CB512987A054006B7A2-2023-2-5,MG-VISH8POGEX9TDVOGRACE,40.9227085,29.1342212,20 dk.,"17,6 km",MG-VCPWSHSGQKT0FTISJRDN,41.0209485,29.0394974
DD-9811C33BD0344815915F-2023-2-5,MG-VISH8POGEX9TDVOGRACE,40.9227085,29.1342212,17 dk.,"13,4 km",MG-JMPF7MWR6SCBZIBCECIE,41.0005735,29.0673931
DD-4E7A1C1BDBE948B88A7C-2023-2-5,MG-VISH8POGEX9TDVOGRACE,40.9227085,29.1342212,26 dk.,"21,5 km",MG-VJEUBK1JZEQGFUY13AYK,41.049788,29.0545406
DD-6F7C7C72F7024332A85D-2023-2-5,MG-VISH8POGEX9TDVOGRACE,40.9227085,29.1342212,22 dk.,"19,0 km",MG-SQXXEQ2NDMBM6FYLKIVH,41.025016,29.0188198
DD-3B30C2CAA2834DEB834C-2023-2-5,MG-PLAUD8AN0LPMGFUJWAIO,40.9497961,29.173943,17 dk.,"8,7 km",MG-O9ES1GAX0UT0LMEC4ED1,40.982326,29.132531
DD-B60D9F7A652A40B6835C-2023-2-5,MG-PLAUD8AN0LPMGFUJWAIO,40.9497961,29.173943,24 dk.,"20,2 km",MG-4JCGOHYUHUOCVVHKVKGE,40.9737143,29.0549652
DD-2AD9139F269344C6A66F-2023-2-5,MG-PLAUD8AN0LPMGFUJWAIO,40.9497961,29.173943,23 dk.,"13,8 km",MG-NJ56INKIZI4WVHA0SBRH,40.9680529,29.0663491
DD-2357ADC83D4C40788EFF-2023-2-5,MG-PLAUD8AN0LPMGFUJWAIO,40.9497961,29.173943,18 dk.,"18,9 km",MG-XYSU2IQIGAPSWURW4RZY,40.98750099999999,29.100184
DD-D0280893278144A888D1-2023-2-5,MG-PLAUD8AN0LPMGFUJWAIO,40.9497961,29.173943,26 dk.,"26,9 km",MG-QIZRDDGRTCPLIL0OQILI,41.095094,29.087229
DD-B69FCA7BF9624B799FC8-2023-2-5,MG-PLAUD8AN0LPMGFUJWAIO,40.9497961,29.173943,25 dk.,"15,7 km",MG-LJ99NJO1WVXRTWLTYJSS,41.034379,29.181869
DD-B7B1479C49184079807E-2023-2-5,MG-PLAUD8AN0LPMGFUJWAIO,40.9497961,29.173943,17 dk.,"8,7 km",MG-0PAOFFWBA7LHKMQHZU5F,40.9789263,29.117322
DD-BD795B7B84C8458B90C2-2023-2-5,MG-PLAUD8AN0LPMGFUJWAIO,40.9497961,29.173943,23 dk.,"18,8 km",MG-ZEYXNPOOQRFFM17CVHT4,40.9892774,29.0288635
DD-253BD1D98DE34457B331-2023-2-5,MG-PLAUD8AN0LPMGFUJWAIO,40.9497961,29.173943,23 dk.,"20,0 km",MG-EJNHCVEPCM9TCEP7WQT3,40.9901694,29.0239624
DD-3BB6A880C4544DD38236-2023-2-5,MG-PLAUD8AN0LPMGFUJWAIO,40.9497961,29.173943,24 dk.,"14,9 km",MG-8Y7P0IPO1TEELN1HDSZ9,41.0291666,29.2241438
DD-60F9F9638EE14BD8B656-2023-2-5,MG-PLAUD8AN0LPMGFUJWAIO,40.9497961,29.173943,25 dk.,"13,6 km",MG-PHFEHG3TXK15NYAUAKJV,41.0187193,29.1921149
DD-9B2576F313934809BC7F-2023-2-5,MG-PLAUD8AN0LPMGFUJWAIO,40.9497961,29.173943,19 dk.,"13,9 km",MG-2SYSVZEF8KLLWLVNFAQR,40.9718981,29.0739874
DD-C8DC3DED01F14681A11D-2023-2-5,MG-PLAUD8AN0LPMGFUJWAIO,40.9497961,29.173943,24 dk.,"15,7 km",MG-OQKXLDBMXGBBSWW0MYXC,40.9688014,29.061672
DD-DE6C7E1551F24F3489B6-2023-2-5,MG-PLAUD8AN0LPMGFUJWAIO,40.9497961,29.173943,14 dk.,"9,1 km",MG-IA4YWZI8ZSBHVNYXTU3B,40.9313247,29.2141777
DD-6E6123C1274A465F90DF-2023-2-5,MG-PLAUD8AN0LPMGFUJWAIO,40.9497961,29.173943,13 dk.,"8,8 km",MG-YAWROOME9WOI7UMDOJBC,40.96451829999999,29.1072718
DD-D571F46F685C472086CC-2023-2-5,MG-PLAUD8AN0LPMGFUJWAIO,40.9497961,29.173943,20 dk.,"13,8 km",MG-N5F1BSFYCBSWFCMPENYG,40.979588,29.0669776
DD-396F6CE7E9B34628ADCC-2023-2-5,MG-PLAUD8AN0LPMGFUJWAIO,40.9497961,29.173943,19 dk.,"17,2 km",MG-HKDDSLZ7DHNEXPDPO6OX,41.0010389,29.029593
DD-23DB4A414AAC42318A24-2023-2-5,MG-PLAUD8AN0LPMGFUJWAIO,40.9497961,29.173943,15 dk.,"12,3 km",MG-ZWI9E420TRNGRORREXG7,40.9899141,29.0844299
DD-CDBEFC6FD8DD4822ADEA-2023-2-5,MG-PLAUD8AN0LPMGFUJWAIO,40.9497961,29.173943,19 dk.,"16,9 km",MG-X9VCUJWHQBVPQAGDMGXV,40.8888229,29.1874825
DD-6CC20410AE1D4485804B-2023-2-5,MG-PLAUD8AN0LPMGFUJWAIO,40.9497961,29.173943,20 dk.,"17,7 km",MG-VU46JMWBFPWZB2Z6G4IO,41.011559,29.0384443
DD-19089E1790BC413DB2AB-2023-2-5,MG-PLAUD8AN0LPMGFUJWAIO,40.9497961,29.173943,17 dk.,"15,7 km",MG-E6HEGRWU1J4PBBGLINBN,40.889254,29.2001113
DD-9FC69B48BCBD432AA3BC-2023-2-5,MG-PLAUD8AN0LPMGFUJWAIO,40.9497961,29.173943,19 dk.,"9,9 km",MG-OFSTOW3XC0I7KLN25IWP,40.899417,29.168842
DD-136AC5CAD0B640639A80-2023-2-5,MG-PLAUD8AN0LPMGFUJWAIO,40.9497961,29.173943,21 dk.,"15,7 km",MG-HOSMOXLSEJUNB6YAGKCM,40.98186700000001,29.0576302
DD-04FB108FFD53438BA8F4-2023-2-5,MG-PLAUD8AN0LPMGFUJWAIO,40.9497961,29.173943,26 dk.,"20,8 km",MG-FCQILG1RYT2W2HNIYPZC,40.983599,29.0237147
DD-4444A3CAE9D242E0A058-2023-2-5,MG-PLAUD8AN0LPMGFUJWAIO,40.9497961,29.173943,18 dk.,"9,0 km",MG-PJTPBQMDNFYF13IHOERG,40.908962,29.161173
DD-57DF5A7FF0214D748FE4-2023-2-5,MG-PLAUD8AN0LPMGFUJWAIO,40.9497961,29.173943,14 dk.,"8,2 km",MG-VISH8POGEX9TDVOGRACE,40.9227085,29.1342212
DD-480F2E16A6C74F87A461-2023-2-5,MG-PLAUD8AN0LPMGFUJWAIO,40.9497961,29.173943,17 dk.,"10,1 km",MG-MXSE2OEBH6HUM4ODCDN3,40.9511543,29.1021923
DD-BAE08252F99C401E98FB-2023-2-5,MG-PLAUD8AN0LPMGFUJWAIO,40.9497961,29.173943,13 dk.,"7,8 km",MG-CYVLXXHQB244PVVXVYU5,40.9331636,29.12641279999999
DD-07C78A349C22415CA535-2023-2-5,MG-PLAUD8AN0LPMGFUJWAIO,40.9497961,29.173943,16 dk.,"5,9 km",MG-FPSXQ62YWQZ8GFRXNIUR,40.9191952,29.1641401
DD-5EB5D189446D4CEE810B-2023-2-5,MG-PLAUD8AN0LPMGFUJWAIO,40.9497961,29.173943,14 dk.,"8,5 km",MG-GECDC2C5HLV93LCXOZ7S,40.9436066,29.1130171
DD-81AD149E8E4F4AADA568-2023-2-5,MG-PLAUD8AN0LPMGFUJWAIO,40.9497961,29.173943,15 dk.,"6,3 km",MG-FYEKUDWVT2HT9PHGOHQW,40.9227993,29.1298266
DD-D12C9A7CBEA64BDA92E8-2023-2-5,MG-PLAUD8AN0LPMGFUJWAIO,40.9497961,29.173943,13 dk.,"6,9 km",MG-PB1BQVMGF5OMPTYQKXFX,40.9194316,29.1668144
DD-2A038DBCBA6F48A19503-2023-2-5,MG-PLAUD8AN0LPMGFUJWAIO,40.9497961,29.173943,21 dk.,"18,1 km",MG-7O7S0NFPBMDNXTHPC6FW,40.877863,29.23139
DD-A17EAE1B36924E458FA1-2023-2-5,MG-PLAUD8AN0LPMGFUJWAIO,40.9497961,29.173943,14 dk.,"10,6 km",MG-C1LGMZ7KTLQUDMPWOYLY,40.9696194,29.25556
DD-583A41C6FEBA43078B2C-2023-2-5,MG-PLAUD8AN0LPMGFUJWAIO,40.9497961,29.173943,17 dk.,"12,0 km",MG-LEOVSQ2VO3KGWOCAKQNX,40.967565,29.26595
DD-C3862A314D6B4556AC2E-2023-2-5,MG-PLAUD8AN0LPMGFUJWAIO,40.9497961,29.173943,21 dk.,"22,0 km",MG-W3FTCGZLAAICT9DQCBSM,41.0326174,29.1135949
DD-137749090BCF4B29B504-2023-2-5,MG-PLAUD8AN0LPMGFUJWAIO,40.9497961,29.173943,22 dk.,"21,6 km",MG-XSDFXJ93QHQOX0UBNDQN,41.0264167,29.1276244
DD-C4C19A3E1A9045E99DC5-2023-2-5,MG-PLAUD8AN0LPMGFUJWAIO,40.9497961,29.173943,21 dk.,"19,0 km",MG-SWNY7GTJBI89E08T4JFL,40.8712304,29.2319842
DD-BA44D36CFC2A4C509C6C-2023-2-5,MG-PLAUD8AN0LPMGFUJWAIO,40.9497961,29.173943,23 dk.,"20,7 km",MG-W8BLMRKFKLFOQI1NLTYU,41.03332899999999,29.10136
DD-D11859092AE4438ABA6D-2023-2-5,MG-PLAUD8AN0LPMGFUJWAIO,40.9497961,29.173943,24 dk.,"21,5 km",MG-0YQN4Q7IEZGB3TKJWO8H,41.024865,29.087227
DD-1D53A38452824938BF1E-2023-2-5,MG-PLAUD8AN0LPMGFUJWAIO,40.9497961,29.173943,21 dk.,"16,7 km",MG-MIUDLTMHB4IBGMX7QI9M,41.0162646,29.17775
DD-04F6530E261A4FF09D06-2023-2-5,MG-PLAUD8AN0LPMGFUJWAIO,40.9497961,29.173943,24 dk.,"22,9 km",MG-WUCMUKQH4AYLUTRTG8LC,41.0253685,29.094
DD-78924678840E45A297F8-2023-2-5,MG-PLAUD8AN0LPMGFUJWAIO,40.9497961,29.173943,22 dk.,"19,1 km",MG-VCPWSHSGQKT0FTISJRDN,41.0209485,29.0394974
DD-66A8B5FD4C8C4C83A828-2023-2-5,MG-PLAUD8AN0LPMGFUJWAIO,40.9497961,29.173943,28 dk.,"23,0 km",MG-VJEUBK1JZEQGFUY13AYK,41.049788,29.0545406
DD-16D96D53C7A546C1A48E-2023-2-5,MG-PLAUD8AN0LPMGFUJWAIO,40.9497961,29.173943,25 dk.,"20,6 km",MG-SQXXEQ2NDMBM6FYLKIVH,41.025016,29.0188198
DD-0E7F935C80564FC29254-2023-2-5,MG-PLAUD8AN0LPMGFUJWAIO,40.9497961,29.173943,20 dk.,"14,9 km",MG-JMPF7MWR6SCBZIBCECIE,41.0005735,29.0673931
DD-7086161BEB8246739C34-2023-2-5,MG-PLAUD8AN0LPMGFUJWAIO,40.9497961,29.173943,26 dk.,"21,9 km",MG-3Y9X0UEV5LLRUAI9TMLQ,41.0443431,29.0453111
DD-21689567D13E4B8F8184-2023-2-5,MG-PLAUD8AN0LPMGFUJWAIO,40.9497961,29.173943,23 dk.,"22,5 km",MG-STQFARWCNFZ85VRF7ZRK,41.0250387,29.1066022
DD-9D13F8288A654C71B5F6-2023-2-5,MG-GECDC2C5HLV93LCXOZ7S,40.9436066,29.1130171,13 dk.,"7,1 km",MG-O9ES1GAX0UT0LMEC4ED1,40.982326,29.132531
DD-0EBD51B2CD85418B86C0-2023-2-5,MG-GECDC2C5HLV93LCXOZ7S,40.9436066,29.1130171,25 dk.,"23,1 km",MG-8Y7P0IPO1TEELN1HDSZ9,41.0291666,29.2241438
DD-E17BD0970A044BB8B57A-2023-2-5,MG-GECDC2C5HLV93LCXOZ7S,40.9436066,29.1130171,18 dk.,"15,2 km",MG-EJNHCVEPCM9TCEP7WQT3,40.9901694,29.0239624
DD-B043F5DB0AAA44809A85-2023-2-5,MG-GECDC2C5HLV93LCXOZ7S,40.9436066,29.1130171,20 dk.,"7,4 km",MG-OQKXLDBMXGBBSWW0MYXC,40.9688014,29.061672
DD-5CF5AE4EB81D4385B95E-2023-2-5,MG-GECDC2C5HLV93LCXOZ7S,40.9436066,29.1130171,19 dk.,"15,4 km",MG-4JCGOHYUHUOCVVHKVKGE,40.9737143,29.0549652
DD-BFB7DA98AF9F4A74A3DC-2023-2-5,MG-GECDC2C5HLV93LCXOZ7S,40.9436066,29.1130171,21 dk.,"22,1 km",MG-QIZRDDGRTCPLIL0OQILI,41.095094,29.087229
DD-C311E56CE8354C8081E7-2023-2-5,MG-GECDC2C5HLV93LCXOZ7S,40.9436066,29.1130171,17 dk.,"6,2 km",MG-NJ56INKIZI4WVHA0SBRH,40.9680529,29.0663491
DD-09E6D56B241B4AEDB923-2023-2-5,MG-GECDC2C5HLV93LCXOZ7S,40.9436066,29.1130171,18 dk.,"13,9 km",MG-ZEYXNPOOQRFFM17CVHT4,40.9892774,29.0288635
DD-5604E976E5EA4B3D9AE4-2023-2-5,MG-GECDC2C5HLV93LCXOZ7S,40.9436066,29.1130171,13 dk.,"7,9 km",MG-XYSU2IQIGAPSWURW4RZY,40.98750099999999,29.100184
DD-30488C75E5F44BC5A097-2023-2-5,MG-GECDC2C5HLV93LCXOZ7S,40.9436066,29.1130171,21 dk.,"20,0 km",MG-PHFEHG3TXK15NYAUAKJV,41.0187193,29.1921149
DD-F5FBFFD4816041B1B0FE-2023-2-5,MG-GECDC2C5HLV93LCXOZ7S,40.9436066,29.1130171,20 dk.,"18,7 km",MG-LJ99NJO1WVXRTWLTYJSS,41.034379,29.181869
DD-A1B1D02248FF40F295C8-2023-2-5,MG-GECDC2C5HLV93LCXOZ7S,40.9436066,29.1130171,14 dk.,"9,0 km",MG-N5F1BSFYCBSWFCMPENYG,40.979588,29.0669776
DD-3A004516717B4F23ADF7-2023-2-5,MG-GECDC2C5HLV93LCXOZ7S,40.9436066,29.1130171,15 dk.,"5,7 km",MG-2SYSVZEF8KLLWLVNFAQR,40.9718981,29.0739874
DD-2CC666C997274A66A601-2023-2-5,MG-GECDC2C5HLV93LCXOZ7S,40.9436066,29.1130171,15 dk.,"12,9 km",MG-VU46JMWBFPWZB2Z6G4IO,41.011559,29.0384443
DD-190323922001404DBD16-2023-2-5,MG-GECDC2C5HLV93LCXOZ7S,40.9436066,29.1130171,16 dk.,"10,8 km",MG-HOSMOXLSEJUNB6YAGKCM,40.98186700000001,29.0576302
DD-30F3DB2FAFB744E7B871-2023-2-5,MG-GECDC2C5HLV93LCXOZ7S,40.9436066,29.1130171,12 dk.,"6,8 km",MG-0PAOFFWBA7LHKMQHZU5F,40.9789263,29.117322
DD-271B623129474A359184-2023-2-5,MG-GECDC2C5HLV93LCXOZ7S,40.9436066,29.1130171,10 dk.,"7,4 km",MG-ZWI9E420TRNGRORREXG7,40.9899141,29.0844299
DD-7CCDF6ABA43042B8A5B7-2023-2-5,MG-GECDC2C5HLV93LCXOZ7S,40.9436066,29.1130171,20 dk.,"16,0 km",MG-FCQILG1RYT2W2HNIYPZC,40.983599,29.0237147
DD-6FF6774147EC4FE59B8C-2023-2-5,MG-GECDC2C5HLV93LCXOZ7S,40.9436066,29.1130171,7 dk.,"4,0 km",MG-YAWROOME9WOI7UMDOJBC,40.96451829999999,29.1072718
DD-B4F9332FD4114DC2994B-2023-2-5,MG-GECDC2C5HLV93LCXOZ7S,40.9436066,29.1130171,14 dk.,"12,4 km",MG-HKDDSLZ7DHNEXPDPO6OX,41.0010389,29.029593
DD-733E57787791496BA118-2023-2-5,MG-GECDC2C5HLV93LCXOZ7S,40.9436066,29.1130171,13 dk.,"7,0 km",MG-OFSTOW3XC0I7KLN25IWP,40.899417,29.168842
DD-5BE3F93D135A41B38824-2023-2-5,MG-GECDC2C5HLV93LCXOZ7S,40.9436066,29.1130171,13 dk.,"8,1 km",MG-PJTPBQMDNFYF13IHOERG,40.908962,29.161173
DD-182D8757B2BB4168B04A-2023-2-5,MG-GECDC2C5HLV93LCXOZ7S,40.9436066,29.1130171,6 dk.,"3,0 km",MG-VISH8POGEX9TDVOGRACE,40.9227085,29.1342212
DD-32A8280EDE684DE4A5E1-2023-2-5,MG-GECDC2C5HLV93LCXOZ7S,40.9436066,29.1130171,6 dk.,"2,2 km",MG-MXSE2OEBH6HUM4ODCDN3,40.9511543,29.1021923
DD-33037CE33E894D4E9D23-2023-2-5,MG-GECDC2C5HLV93LCXOZ7S,40.9436066,29.1130171,15 dk.,"10,6 km",MG-X9VCUJWHQBVPQAGDMGXV,40.8888229,29.1874825
DD-557E66A7139542A4BE7E-2023-2-5,MG-GECDC2C5HLV93LCXOZ7S,40.9436066,29.1130171,15 dk.,"12,3 km",MG-E6HEGRWU1J4PBBGLINBN,40.889254,29.2001113
DD-9A9F2489EEB440ADBA92-2023-2-5,MG-GECDC2C5HLV93LCXOZ7S,40.9436066,29.1130171,15 dk.,"11,2 km",MG-IA4YWZI8ZSBHVNYXTU3B,40.9313247,29.2141777
DD-FE19FC6710E442AF9C83-2023-2-5,MG-GECDC2C5HLV93LCXOZ7S,40.9436066,29.1130171,13 dk.,"7,0 km",MG-PLAUD8AN0LPMGFUJWAIO,40.9497961,29.173943
DD-CCDCE0494D7B4C958A70-2023-2-5,MG-GECDC2C5HLV93LCXOZ7S,40.9436066,29.1130171,10 dk.,"6,3 km",MG-FPSXQ62YWQZ8GFRXNIUR,40.9191952,29.1641401
DD-1FEAED2B55334115BF9D-2023-2-5,MG-GECDC2C5HLV93LCXOZ7S,40.9436066,29.1130171,7 dk.,"3,1 km",MG-FYEKUDWVT2HT9PHGOHQW,40.9227993,29.1298266
DD-9563FC4F56404DF58678-2023-2-5,MG-GECDC2C5HLV93LCXOZ7S,40.9436066,29.1130171,4 dk.,"1,6 km",MG-CYVLXXHQB244PVVXVYU5,40.9331636,29.12641279999999
DD-9BB009A05DB64B02B36C-2023-2-5,MG-GECDC2C5HLV93LCXOZ7S,40.9436066,29.1130171,8 dk.,"6,1 km",MG-PB1BQVMGF5OMPTYQKXFX,40.9194316,29.1668144
DD-992B3D00B6F4450FB498-2023-2-5,MG-GECDC2C5HLV93LCXOZ7S,40.9436066,29.1130171,19 dk.,"15,0 km",MG-SWNY7GTJBI89E08T4JFL,40.8712304,29.2319842
DD-B961C305A01A44E88AEF-2023-2-5,MG-GECDC2C5HLV93LCXOZ7S,40.9436066,29.1130171,18 dk.,"14,7 km",MG-7O7S0NFPBMDNXTHPC6FW,40.877863,29.23139
DD-10294571F6C549C59806-2023-2-5,MG-GECDC2C5HLV93LCXOZ7S,40.9436066,29.1130171,18 dk.,"15,9 km",MG-C1LGMZ7KTLQUDMPWOYLY,40.9696194,29.25556
DD-FE973B7EE813439D8E24-2023-2-5,MG-GECDC2C5HLV93LCXOZ7S,40.9436066,29.1130171,23 dk.,"17,4 km",MG-LEOVSQ2VO3KGWOCAKQNX,40.967565,29.26595
DD-B7FB019A28C74741965F-2023-2-5,MG-GECDC2C5HLV93LCXOZ7S,40.9436066,29.1130171,17 dk.,"14,4 km",MG-XSDFXJ93QHQOX0UBNDQN,41.0264167,29.1276244
DD-4514A363D2844F6B84C5-2023-2-5,MG-GECDC2C5HLV93LCXOZ7S,40.9436066,29.1130171,19 dk.,"18,9 km",MG-MIUDLTMHB4IBGMX7QI9M,41.0162646,29.17775
DD-C9AA074ED40141C3B218-2023-2-5,MG-GECDC2C5HLV93LCXOZ7S,40.9436066,29.1130171,18 dk.,"15,3 km",MG-STQFARWCNFZ85VRF7ZRK,41.0250387,29.1066022
DD-F516E15A27E24B65853B-2023-2-5,MG-GECDC2C5HLV93LCXOZ7S,40.9436066,29.1130171,20 dk.,"17,1 km",MG-3Y9X0UEV5LLRUAI9TMLQ,41.0443431,29.0453111
DD-4D3C524A916F4B839F85-2023-2-5,MG-GECDC2C5HLV93LCXOZ7S,40.9436066,29.1130171,23 dk.,"18,2 km",MG-VJEUBK1JZEQGFUY13AYK,41.049788,29.0545406
DD-C09CDD9485BC45FD8E4C-2023-2-5,MG-GECDC2C5HLV93LCXOZ7S,40.9436066,29.1130171,18 dk.,"16,1 km",MG-WUCMUKQH4AYLUTRTG8LC,41.0253685,29.094
DD-65C870330D2C4DE1B44F-2023-2-5,MG-GECDC2C5HLV93LCXOZ7S,40.9436066,29.1130171,17 dk.,"15,8 km",MG-W8BLMRKFKLFOQI1NLTYU,41.03332899999999,29.10136
DD-9067E1DB330F4E74B484-2023-2-5,MG-GECDC2C5HLV93LCXOZ7S,40.9436066,29.1130171,18 dk.,"16,3 km",MG-0YQN4Q7IEZGB3TKJWO8H,41.024865,29.087227
DD-88BC9691F6204EF38ADD-2023-2-5,MG-GECDC2C5HLV93LCXOZ7S,40.9436066,29.1130171,14 dk.,"10,0 km",MG-JMPF7MWR6SCBZIBCECIE,41.0005735,29.0673931
DD-E40FC11E0E70451B87D1-2023-2-5,MG-GECDC2C5HLV93LCXOZ7S,40.9436066,29.1130171,20 dk.,"15,7 km",MG-SQXXEQ2NDMBM6FYLKIVH,41.025016,29.0188198
DD-8C56A34E250B4DF2B11F-2023-2-5,MG-GECDC2C5HLV93LCXOZ7S,40.9436066,29.1130171,17 dk.,"14,2 km",MG-VCPWSHSGQKT0FTISJRDN,41.0209485,29.0394974
DD-2E5D1A9E99FD4C82AFC2-2023-2-5,MG-GECDC2C5HLV93LCXOZ7S,40.9436066,29.1130171,17 dk.,"15,3 km",MG-W3FTCGZLAAICT9DQCBSM,41.0326174,29.1135949
DD-D85AEEBDF4984F01B203-2023-2-5,MG-CYVLXXHQB244PVVXVYU5,40.9331636,29.12641279999999,14 dk.,"8,2 km",MG-O9ES1GAX0UT0LMEC4ED1,40.982326,29.132531
DD-25FDA65E3ED84BF9B886-2023-2-5,MG-CYVLXXHQB244PVVXVYU5,40.9331636,29.12641279999999,21 dk.,"19,8 km",MG-LJ99NJO1WVXRTWLTYJSS,41.034379,29.181869
DD-F77E6A9E52FF4C07A6AF-2023-2-5,MG-CYVLXXHQB244PVVXVYU5,40.9331636,29.12641279999999,20 dk.,"12,0 km",MG-OQKXLDBMXGBBSWW0MYXC,40.9688014,29.061672
DD-24CDD8B11D314F1FA6FA-2023-2-5,MG-CYVLXXHQB244PVVXVYU5,40.9331636,29.12641279999999,22 dk.,"23,2 km",MG-QIZRDDGRTCPLIL0OQILI,41.095094,29.087229
DD-E4E2C79B06B14951A145-2023-2-5,MG-CYVLXXHQB244PVVXVYU5,40.9331636,29.12641279999999,22 dk.,"21,1 km",MG-PHFEHG3TXK15NYAUAKJV,41.0187193,29.1921149
DD-6E3B998C60574C7D9F62-2023-2-5,MG-CYVLXXHQB244PVVXVYU5,40.9331636,29.12641279999999,20 dk.,"7,8 km",MG-NJ56INKIZI4WVHA0SBRH,40.9680529,29.0663491
DD-34E93396B5604B1BAF8A-2023-2-5,MG-CYVLXXHQB244PVVXVYU5,40.9331636,29.12641279999999,19 dk.,"16,5 km",MG-4JCGOHYUHUOCVVHKVKGE,40.9737143,29.0549652
DD-C197832133DB47E6953B-2023-2-5,MG-CYVLXXHQB244PVVXVYU5,40.9331636,29.12641279999999,19 dk.,"16,3 km",MG-EJNHCVEPCM9TCEP7WQT3,40.9901694,29.0239624
DD-B70F0E9848F54EA3963A-2023-2-5,MG-CYVLXXHQB244PVVXVYU5,40.9331636,29.12641279999999,18 dk.,"15,0 km",MG-ZEYXNPOOQRFFM17CVHT4,40.9892774,29.0288635
DD-F9ACD539994E45789C1F-2023-2-5,MG-CYVLXXHQB244PVVXVYU5,40.9331636,29.12641279999999,13 dk.,"7,9 km",MG-0PAOFFWBA7LHKMQHZU5F,40.9789263,29.117322
DD-7F11439BD3EA41A29AF4-2023-2-5,MG-CYVLXXHQB244PVVXVYU5,40.9331636,29.12641279999999,13 dk.,"9,0 km",MG-XYSU2IQIGAPSWURW4RZY,40.98750099999999,29.100184
DD-CC18FDD7BFBD4992B67E-2023-2-5,MG-CYVLXXHQB244PVVXVYU5,40.9331636,29.12641279999999,15 dk.,"10,2 km",MG-2SYSVZEF8KLLWLVNFAQR,40.9718981,29.0739874
DD-61E5F4D75BC94F6DA9C5-2023-2-5,MG-CYVLXXHQB244PVVXVYU5,40.9331636,29.12641279999999,26 dk.,"24,2 km",MG-8Y7P0IPO1TEELN1HDSZ9,41.0291666,29.2241438
DD-4C7F5C58C36F40CC9C82-2023-2-5,MG-CYVLXXHQB244PVVXVYU5,40.9331636,29.12641279999999,16 dk.,"11,9 km",MG-HOSMOXLSEJUNB6YAGKCM,40.98186700000001,29.0576302
DD-40B5689499DD4F358A27-2023-2-5,MG-CYVLXXHQB244PVVXVYU5,40.9331636,29.12641279999999,15 dk.,"10,1 km",MG-N5F1BSFYCBSWFCMPENYG,40.979588,29.0669776
DD-C2B20B1BB98E4540B276-2023-2-5,MG-CYVLXXHQB244PVVXVYU5,40.9331636,29.12641279999999,10 dk.,"8,5 km",MG-ZWI9E420TRNGRORREXG7,40.9899141,29.0844299
DD-830588774E0649B5AED0-2023-2-5,MG-CYVLXXHQB244PVVXVYU5,40.9331636,29.12641279999999,16 dk.,"14,0 km",MG-VU46JMWBFPWZB2Z6G4IO,41.011559,29.0384443
DD-D0DF337003AD4D5E9077-2023-2-5,MG-CYVLXXHQB244PVVXVYU5,40.9331636,29.12641279999999,8 dk.,"5,1 km",MG-YAWROOME9WOI7UMDOJBC,40.96451829999999,29.1072718
DD-43EA1FEA1E7842B1B785-2023-2-5,MG-CYVLXXHQB244PVVXVYU5,40.9331636,29.12641279999999,14 dk.,"13,5 km",MG-HKDDSLZ7DHNEXPDPO6OX,41.0010389,29.029593
DD-9417335FDF024C349750-2023-2-5,MG-CYVLXXHQB244PVVXVYU5,40.9331636,29.12641279999999,21 dk.,"17,1 km",MG-FCQILG1RYT2W2HNIYPZC,40.983599,29.0237147
DD-F126392FEED64C8083DE-2023-2-5,MG-CYVLXXHQB244PVVXVYU5,40.9331636,29.12641279999999,11 dk.,"4,9 km",MG-PJTPBQMDNFYF13IHOERG,40.908962,29.161173
DD-2B6CE905B2A9459C9FB6-2023-2-5,MG-CYVLXXHQB244PVVXVYU5,40.9331636,29.12641279999999,14 dk.,"9,0 km",MG-X9VCUJWHQBVPQAGDMGXV,40.8888229,29.1874825
