id,date,current_id,current_latitude,current_longitude,duration,distance,next_id,next_latitude,next_longitude
DD-858A2DBDACCC499196A1-2024-3-4,2024-3-4,MG-LTWVHHDZLN26T8PU8VJM,41.0102647,29.2160216,19 dk.,"16,8 km",MG-W3FTCGZLAAICT9DQCBSM,41.0326174,29.1135949
DD-A9895DBF88A747EF8C20-2024-3-4,2024-3-4,MG-LTWVHHDZLN26T8PU8VJM,41.0102647,29.2160216,31 dk.,"28,8 km",MG-UK1XOQD21BHA8OJA9NQV,41.1366471,29.090461
DD-618C9A658D824352B813-2024-3-4,2024-3-4,MG-LTWVHHDZLN26T8PU8VJM,41.0102647,29.2160216,21 dk.,"20,3 km",MG-QIZRDDGRTCPLIL0OQILI,41.095094,29.087229
DD-AB34C1011628482CBE45-2024-3-4,2024-3-4,MG-LTWVHHDZLN26T8PU8VJM,41.0102647,29.2160216,28 dk.,"24,1 km",MG-N5F1BSFYCBSWFCMPENYG,40.979588,29.0669776
DD-2C8BE6CA55EE47EE9B25-2024-3-4,2024-3-4,MG-LTWVHHDZLN26T8PU8VJM,41.0102647,29.2160216,28 dk.,"15,7 km",MG-RCSKVKLO3QBCFEDUVI8R,40.922615,29.173975
DD-9D139F03607C4B54BA07-2024-3-4,2024-3-4,MG-LTWVHHDZLN26T8PU8VJM,41.0102647,29.2160216,25 dk.,"22,8 km",MG-VCPWSHSGQKT0FTISJRDN,41.0209485,29.0394974
DD-A5F8821C3DC946B284DE-2024-3-4,2024-3-4,MG-LTWVHHDZLN26T8PU8VJM,41.0102647,29.2160216,21 dk.,"22,7 km",MG-ZWI9E420TRNGRORREXG7,40.9899141,29.0844299
DD-A34530D9E43E4643B19B-2024-3-4,2024-3-4,MG-LTWVHHDZLN26T8PU8VJM,41.0102647,29.2160216,20 dk.,"11,7 km",MG-XSDFXJ93QHQOX0UBNDQN,41.0264167,29.1276244
DD-31BA2FABD9EF4EEE81F4-2024-3-4,2024-3-4,MG-LTWVHHDZLN26T8PU8VJM,41.0102647,29.2160216,32 dk.,"28,9 km",MG-ZEYXNPOOQRFFM17CVHT4,40.9892774,29.0288635
DD-F3B20A31679A4B7AADA9-2024-3-4,2024-3-4,MG-MIUDLTMHB4IBGMX7QI9M,41.0162646,29.17775,28 dk.,"12,7 km",MG-0IPQOYIPCM4EQ8L5OLBI,40.9526798,29.1218732
DD-BA6F5C4985DE4570B7A4-2024-3-4,2024-3-4,MG-MIUDLTMHB4IBGMX7QI9M,41.0162646,29.17775,27 dk.,"17,5 km",MG-7XO7X914F4YUUW5WBHF0,40.9918965,29.0290998
DD-815769A013294E5F9DFE-2024-3-4,2024-3-4,MG-MIUDLTMHB4IBGMX7QI9M,41.0162646,29.17775,23 dk.,"15,9 km",MG-BMYMWJ7TWHQPXZQNIFJV,41.0189417,29.0576298
DD-2BB79A21C4634EDE9B31-2024-3-4,2024-3-4,MG-MIUDLTMHB4IBGMX7QI9M,41.0162646,29.17775,25 dk.,"16,1 km",MG-IA4YWZI8ZSBHVNYXTU3B,40.9313247,29.2141777
DD-4074F973F07C45989202-2024-3-4,2024-3-4,MG-MIUDLTMHB4IBGMX7QI9M,41.0162646,29.17775,22 dk.,"14,6 km",MG-JMPF7MWR6SCBZIBCECIE,41.0005735,29.0673931
DD-C4B3331E709049C1A43E-2024-3-4,2024-3-4,MG-MIUDLTMHB4IBGMX7QI9M,41.0162646,29.17775,25 dk.,"14,2 km",MG-CEDQAJNDAVIO6SAUBPVX,40.9864251,29.066357
DD-748B9DC31D554B6BB7F7-2024-3-4,2024-3-4,MG-MIUDLTMHB4IBGMX7QI9M,41.0162646,29.17775,27 dk.,"17,4 km",MG-2SYSVZEF8KLLWLVNFAQR,40.9718981,29.0739874
DD-30FD1904E0D748EF964E-2024-3-4,2024-3-4,MG-MIUDLTMHB4IBGMX7QI9M,41.0162646,29.17775,17 dk.,"9,1 km",MG-HGLGFZLGIHSV4E8KEV0D,40.9980402,29.0997271
DD-D94536252B974E05B123-2024-3-4,2024-3-4,MG-MIUDLTMHB4IBGMX7QI9M,41.0162646,29.17775,34 dk.,"20,1 km",MG-FUHNVEMA2ZKC0HFBTCUT,40.96255,29.075716
DD-9A3F3F31A6E249B8A0DD-2024-3-4,2024-3-4,MG-MIUDLTMHB4IBGMX7QI9M,41.0162646,29.17775,32 dk.,"16,3 km",MG-FYEKUDWVT2HT9PHGOHQW,40.9227993,29.1298266
DD-B09A4D457ED14915B0F0-2024-3-4,2024-3-4,MG-MIUDLTMHB4IBGMX7QI9M,41.0162646,29.17775,28 dk.,"16,9 km",MG-3Y9X0UEV5LLRUAI9TMLQ,41.0443431,29.0453111
DD-2FE5217F146C45328B49-2024-3-4,2024-3-4,MG-MIUDLTMHB4IBGMX7QI9M,41.0162646,29.17775,32 dk.,"20,2 km",MG-FCQILG1RYT2W2HNIYPZC,40.983599,29.0237147
DD-0A2313E21FCC45C1BB62-2024-3-4,2024-3-4,MG-MIUDLTMHB4IBGMX7QI9M,41.0162646,29.17775,23 dk.,"13,4 km",MG-0YQN4Q7IEZGB3TKJWO8H,41.024865,29.087227
DD-C742F3F181054DE5AD9A-2024-3-4,2024-3-4,MG-MIUDLTMHB4IBGMX7QI9M,41.0162646,29.17775,27 dk.,"17,9 km",MG-KTQH2ADWMARCG0DLHWKX,40.9845564,29.0477845
DD-A063A21BA58D4E5DA486-2024-3-4,2024-3-4,MG-MIUDLTMHB4IBGMX7QI9M,41.0162646,29.17775,32 dk.,"20,7 km",MG-FPSXQ62YWQZ8GFRXNIUR,40.9191952,29.1641401
DD-258C99E87A6E4AB1B023-2024-3-4,2024-3-4,MG-MIUDLTMHB4IBGMX7QI9M,41.0162646,29.17775,27 dk.,"13,6 km",MG-AOUMXHKWRKWOZB5AZ7UN,41.0475223,29.0761274
DD-979DD1E6F06E4CADAC36-2024-3-4,2024-3-4,MG-MIUDLTMHB4IBGMX7QI9M,41.0162646,29.17775,34 dk.,"25,2 km",MG-G8SER5RHTGTJXVCA9V2M,40.9395705,29.3176217
DD-880CC83EA35843B99A73-2024-3-4,2024-3-4,MG-MIUDLTMHB4IBGMX7QI9M,41.0162646,29.17775,33 dk.,"15,4 km",MG-4JCGOHYUHUOCVVHKVKGE,40.9737143,29.0549652
DD-97BB383DA72D40CF95A1-2024-3-4,2024-3-4,MG-MIUDLTMHB4IBGMX7QI9M,41.0162646,29.17775,29 dk.,"20,8 km",MG-E6HEGRWU1J4PBBGLINBN,40.889254,29.2001113
DD-DA279054847E4EDB8B70-2024-3-4,2024-3-4,MG-MIUDLTMHB4IBGMX7QI9M,41.0162646,29.17775,29 dk.,"18,3 km",MG-IRNSVKMNCXT4NDYFXQAD,40.9184004,29.2204548
DD-470C991624864EA4B491-2024-3-4,2024-3-4,MG-MIUDLTMHB4IBGMX7QI9M,41.0162646,29.17775,22 dk.,"11,5 km",MG-C1LGMZ7KTLQUDMPWOYLY,40.9696194,29.25556
DD-4BE1B0533B3A40538991-2024-3-4,2024-3-4,MG-MIUDLTMHB4IBGMX7QI9M,41.0162646,29.17775,26 dk.,"15,9 km",MG-FXIUSMKIJMHQCE5JSKRR,41.007548,29.049733
DD-73EED1CEF00E4D73AFFE-2024-3-4,2024-3-4,MG-MIUDLTMHB4IBGMX7QI9M,41.0162646,29.17775,27 dk.,"13,8 km",MG-HOSMOXLSEJUNB6YAGKCM,40.98186700000001,29.0576302
DD-775479E4C6B645D2A447-2024-3-4,2024-3-4,MG-MIUDLTMHB4IBGMX7QI9M,41.0162646,29.17775,31 dk.,"14,8 km",MG-3IZZSUUU6FDKQLKWHOPB,40.9633215,29.0860626
DD-C41FC16DC08D42009FF9-2024-3-4,2024-3-4,MG-MIUDLTMHB4IBGMX7QI9M,41.0162646,29.17775,29 dk.,"15,9 km",MG-LEOVSQ2VO3KGWOCAKQNX,40.967565,29.26595
DD-232D7DC7F6D14A76B201-2024-3-4,2024-3-4,MG-MIUDLTMHB4IBGMX7QI9M,41.0162646,29.17775,30 dk.,"14,4 km",MG-NJ56INKIZI4WVHA0SBRH,40.9680529,29.0663491
DD-41412901A8FD4D70BFC1-2024-3-4,2024-3-4,MG-MIUDLTMHB4IBGMX7QI9M,41.0162646,29.17775,34 dk.,"21,4 km",MG-PJTPBQMDNFYF13IHOERG,40.908962,29.161173
DD-819EC6573EF7427890DE-2024-3-4,2024-3-4,MG-MIUDLTMHB4IBGMX7QI9M,41.0162646,29.17775,35 dk.,"21,2 km",MG-OFSTOW3XC0I7KLN25IWP,40.899417,29.168842
DD-AEA2EC24BA5B43DD9C77-2024-3-4,2024-3-4,MG-MIUDLTMHB4IBGMX7QI9M,41.0162646,29.17775,36 dk.,"32,2 km",MG-UXJPDIXYECVETWF4FSH5,40.8661939,29.2749606
DD-94CFE818746F4ADA8ADA-2024-3-4,2024-3-4,MG-MIUDLTMHB4IBGMX7QI9M,41.0162646,29.17775,18 dk.,"8,2 km",MG-XNG4VMYICFBH7V9KRD9P,40.9939749,29.1226758
DD-66B47EA9D66F4B1BB332-2024-3-4,2024-3-4,MG-MIUDLTMHB4IBGMX7QI9M,41.0162646,29.17775,28 dk.,"16,8 km",MG-VJEUBK1JZEQGFUY13AYK,41.049788,29.0545406
DD-25C93C585E6F4D51BE92-2024-3-4,2024-3-4,MG-MIUDLTMHB4IBGMX7QI9M,41.0162646,29.17775,35 dk.,"26,0 km",MG-VVESJOL8ESQXP6VK308G,40.9193435,29.3015336
DD-3567E91AD2FA471AA6A7-2024-3-4,2024-3-4,MG-MIUDLTMHB4IBGMX7QI9M,41.0162646,29.17775,35 dk.,"24,2 km",MG-QI7EFZUASU1CI2X7OP2Z,40.877133,29.23435
DD-D2F904A97CA94AC39D78-2024-3-4,2024-3-4,MG-MIUDLTMHB4IBGMX7QI9M,41.0162646,29.17775,16 dk.,"5,1 km",MG-LTWVHHDZLN26T8PU8VJM,41.0102647,29.2160216
DD-14FCF82B316F40E6B949-2024-3-4,2024-3-4,MG-MIUDLTMHB4IBGMX7QI9M,41.0162646,29.17775,33 dk.,"23,8 km",MG-R3US4EXI19IFYPJGBGGE,40.879326,29.258135
DD-AB04E93DF46E44DCB56F-2024-3-4,2024-3-4,MG-MIUDLTMHB4IBGMX7QI9M,41.0162646,29.17775,35 dk.,"24,1 km",MG-SWNY7GTJBI89E08T4JFL,40.8712304,29.2319842
DD-E06A372043B24D9E93CD-2024-3-4,2024-3-4,MG-MIUDLTMHB4IBGMX7QI9M,41.0162646,29.17775,9 dk.,"3,4 km",MG-LJ99NJO1WVXRTWLTYJSS,41.034379,29.181869
DD-02A131351B4F4AAD820B-2024-3-4,2024-3-4,MG-MIUDLTMHB4IBGMX7QI9M,41.0162646,29.17775,15 dk.,"6,5 km",MG-O9ES1GAX0UT0LMEC4ED1,40.982326,29.132531
DD-396DA62C0C364F02881A-2024-3-4,2024-3-4,MG-MIUDLTMHB4IBGMX7QI9M,41.0162646,29.17775,21 dk.,"17,4 km",MG-QIZRDDGRTCPLIL0OQILI,41.095094,29.087229
DD-D8C52244B93D49D68568-2024-3-4,2024-3-4,MG-MIUDLTMHB4IBGMX7QI9M,41.0162646,29.17775,30 dk.,"25,8 km",MG-UK1XOQD21BHA8OJA9NQV,41.1366471,29.090461
DD-54779EAD27574CE59C57-2024-3-4,2024-3-4,MG-MIUDLTMHB4IBGMX7QI9M,41.0162646,29.17775,33 dk.,"19,2 km",MG-OQKXLDBMXGBBSWW0MYXC,40.9688014,29.061672
DD-403A277A366A4E5C9675-2024-3-4,2024-3-4,MG-MIUDLTMHB4IBGMX7QI9M,41.0162646,29.17775,24 dk.,"15,7 km",MG-VCPWSHSGQKT0FTISJRDN,41.0209485,29.0394974
DD-76D3FE342C4342AF88FE-2024-3-4,2024-3-4,MG-MIUDLTMHB4IBGMX7QI9M,41.0162646,29.17775,36 dk.,"24,7 km",MG-XS93CUGR22QDXP1C5RX3,40.8795759,29.2319681
DD-F10B2D1B016C4157B686-2024-3-4,2024-3-4,MG-MIUDLTMHB4IBGMX7QI9M,41.0162646,29.17775,26 dk.,"13,2 km",MG-N5F1BSFYCBSWFCMPENYG,40.979588,29.0669776
DD-3954619E0417400EB1A2-2024-3-4,2024-3-4,MG-MIUDLTMHB4IBGMX7QI9M,41.0162646,29.17775,28 dk.,"19,9 km",MG-RCSKVKLO3QBCFEDUVI8R,40.922615,29.173975
DD-B5C80674373E449299E0-2024-3-4,2024-3-4,MG-MIUDLTMHB4IBGMX7QI9M,41.0162646,29.17775,14 dk.,"8,8 km",MG-XSDFXJ93QHQOX0UBNDQN,41.0264167,29.1276244
DD-998661FF312E47F3B1A7-2024-3-4,2024-3-4,MG-MIUDLTMHB4IBGMX7QI9M,41.0162646,29.17775,28 dk.,"14,6 km",MG-PLAUD8AN0LPMGFUJWAIO,40.9497961,29.173943
DD-6FD82075D69347539BE7-2024-3-4,2024-3-4,MG-MIUDLTMHB4IBGMX7QI9M,41.0162646,29.17775,19 dk.,"10,1 km",MG-W3FTCGZLAAICT9DQCBSM,41.0326174,29.1135949
DD-ADBE91F2892F49698EF0-2024-3-4,2024-3-4,MG-MIUDLTMHB4IBGMX7QI9M,41.0162646,29.17775,28 dk.,"17,2 km",MG-VU46JMWBFPWZB2Z6G4IO,41.011559,29.0384443
DD-776F5FA4587A49CD89AD-2024-3-4,2024-3-4,MG-MIUDLTMHB4IBGMX7QI9M,41.0162646,29.17775,29 dk.,"18,0 km",MG-ZEYXNPOOQRFFM17CVHT4,40.9892774,29.0288635
DD-9BC711B6B8264EDEAB6B-2024-3-4,2024-3-4,MG-MIUDLTMHB4IBGMX7QI9M,41.0162646,29.17775,19 dk.,"11,6 km",MG-ZWI9E420TRNGRORREXG7,40.9899141,29.0844299
DD-1C3CBB44CA4E416BB6FC-2024-3-4,2024-3-4,MG-N5F1BSFYCBSWFCMPENYG,40.979588,29.0669776,29 dk.,"9,0 km",MG-0IPQOYIPCM4EQ8L5OLBI,40.9526798,29.1218732
DD-8F7162D1934740F2AED9-2024-3-4,2024-3-4,MG-N5F1BSFYCBSWFCMPENYG,40.979588,29.0669776,13 dk.,"4,8 km",MG-7XO7X914F4YUUW5WBHF0,40.9918965,29.0290998
DD-1B094BEB3FFA4066A3F6-2024-3-4,2024-3-4,MG-N5F1BSFYCBSWFCMPENYG,40.979588,29.0669776,25 dk.,"12,6 km",MG-3Y9X0UEV5LLRUAI9TMLQ,41.0443431,29.0453111
DD-1F0D1A5881774853973E-2024-3-4,2024-3-4,MG-N5F1BSFYCBSWFCMPENYG,40.979588,29.0669776,36 dk.,"21,8 km",MG-IA4YWZI8ZSBHVNYXTU3B,40.9313247,29.2141777
DD-ECB1D3C7287E46FD9260-2024-3-4,2024-3-4,MG-N5F1BSFYCBSWFCMPENYG,40.979588,29.0669776,14 dk.,"3,5 km",MG-FUHNVEMA2ZKC0HFBTCUT,40.96255,29.075716
DD-B130B8354CA04FE0BC80-2024-3-4,2024-3-4,MG-N5F1BSFYCBSWFCMPENYG,40.979588,29.0669776,18 dk.,"5,4 km",MG-FCQILG1RYT2W2HNIYPZC,40.983599,29.0237147
DD-8DEAA05EDFE8466DA332-2024-3-4,2024-3-4,MG-N5F1BSFYCBSWFCMPENYG,40.979588,29.0669776,7 dk.,"1,8 km",MG-2SYSVZEF8KLLWLVNFAQR,40.9718981,29.0739874
DD-C9A11DC0F4E54C3ABCAF-2024-3-4,2024-3-4,MG-N5F1BSFYCBSWFCMPENYG,40.979588,29.0669776,15 dk.,"4,6 km",MG-CEDQAJNDAVIO6SAUBPVX,40.9864251,29.066357
DD-312A1B093177444E8040-2024-3-4,2024-3-4,MG-N5F1BSFYCBSWFCMPENYG,40.979588,29.0669776,16 dk.,"7,9 km",MG-JMPF7MWR6SCBZIBCECIE,41.0005735,29.0673931
DD-ACFA0D5ED0CB43CDBAB4-2024-3-4,2024-3-4,MG-N5F1BSFYCBSWFCMPENYG,40.979588,29.0669776,19 dk.,"10,4 km",MG-BMYMWJ7TWHQPXZQNIFJV,41.0189417,29.0576298
DD-974D5CBE6AAE4151986D-2024-3-4,2024-3-4,MG-N5F1BSFYCBSWFCMPENYG,40.979588,29.0669776,20 dk.,"9,6 km",MG-HGLGFZLGIHSV4E8KEV0D,40.9980402,29.0997271
DD-45F0520288CE4F99B003-2024-3-4,2024-3-4,MG-N5F1BSFYCBSWFCMPENYG,40.979588,29.0669776,31 dk.,"10,4 km",MG-FYEKUDWVT2HT9PHGOHQW,40.9227993,29.1298266
DD-40B2F815A6134F0AB425-2024-3-4,2024-3-4,MG-N5F1BSFYCBSWFCMPENYG,40.979588,29.0669776,27 dk.,"15,1 km",MG-AOUMXHKWRKWOZB5AZ7UN,41.0475223,29.0761274
DD-A573410210504B1DB16D-2024-3-4,2024-3-4,MG-N5F1BSFYCBSWFCMPENYG,40.979588,29.0669776,8 dk.,"2,9 km",MG-HOSMOXLSEJUNB6YAGKCM,40.98186700000001,29.0576302
DD-CAC1D7CB35BD463A86B1-2024-3-4,2024-3-4,MG-N5F1BSFYCBSWFCMPENYG,40.979588,29.0669776,21 dk.,"12,4 km",MG-0YQN4Q7IEZGB3TKJWO8H,41.024865,29.087227
DD-F2E0FBB46080480CB9CC-2024-3-4,2024-3-4,MG-N5F1BSFYCBSWFCMPENYG,40.979588,29.0669776,18 dk.,"7,5 km",MG-FXIUSMKIJMHQCE5JSKRR,41.007548,29.049733
DD-E1474097AC214C33BEFB-2024-3-4,2024-3-4,MG-N5F1BSFYCBSWFCMPENYG,40.979588,29.0669776,9 dk.,"3,3 km",MG-KTQH2ADWMARCG0DLHWKX,40.9845564,29.0477845
DD-8FEFBDF11F2E46448AB3-2024-3-4,2024-3-4,MG-N5F1BSFYCBSWFCMPENYG,40.979588,29.0669776,7 dk.,"2,1 km",MG-4JCGOHYUHUOCVVHKVKGE,40.9737143,29.0549652
DD-AC0A1D27B86F4E8AA3FD-2024-3-4,2024-3-4,MG-N5F1BSFYCBSWFCMPENYG,40.979588,29.0669776,37 dk.,"13,6 km",MG-FPSXQ62YWQZ8GFRXNIUR,40.9191952,29.1641401
DD-A93C392B7E6641CDBD20-2024-3-4,2024-3-4,MG-N5F1BSFYCBSWFCMPENYG,40.979588,29.0669776,36 dk.,"20,7 km",MG-C1LGMZ7KTLQUDMPWOYLY,40.9696194,29.25556
DD-AF5A8B31599848F090D0-2024-3-4,2024-3-4,MG-N5F1BSFYCBSWFCMPENYG,40.979588,29.0669776,43 dk.,"30,8 km",MG-G8SER5RHTGTJXVCA9V2M,40.9395705,29.3176217
DD-A49BB147E6774C1FAA9C-2024-3-4,2024-3-4,MG-N5F1BSFYCBSWFCMPENYG,40.979588,29.0669776,38 dk.,"26,4 km",MG-E6HEGRWU1J4PBBGLINBN,40.889254,29.2001113
DD-CCDA868D701E481B9919-2024-3-4,2024-3-4,MG-N5F1BSFYCBSWFCMPENYG,40.979588,29.0669776,38 dk.,"24,0 km",MG-IRNSVKMNCXT4NDYFXQAD,40.9184004,29.2204548
DD-FC41B860DA1641F6977D-2024-3-4,2024-3-4,MG-N5F1BSFYCBSWFCMPENYG,40.979588,29.0669776,12 dk.,"3,7 km",MG-3IZZSUUU6FDKQLKWHOPB,40.9633215,29.0860626
DD-4C30971F6D824CE6B329-2024-3-4,2024-3-4,MG-N5F1BSFYCBSWFCMPENYG,40.979588,29.0669776,41 dk.,"21,9 km",MG-R3US4EXI19IFYPJGBGGE,40.879326,29.258135
DD-6C9C61C5DA1542F1B090-2024-3-4,2024-3-4,MG-N5F1BSFYCBSWFCMPENYG,40.979588,29.0669776,43 dk.,"21,7 km",MG-SWNY7GTJBI89E08T4JFL,40.8712304,29.2319842
DD-99061BE073EF40F0B8AC-2024-3-4,2024-3-4,MG-N5F1BSFYCBSWFCMPENYG,40.979588,29.0669776,41 dk.,"15,4 km",MG-PJTPBQMDNFYF13IHOERG,40.908962,29.161173
DD-43786546EB10415DBEBE-2024-3-4,2024-3-4,MG-N5F1BSFYCBSWFCMPENYG,40.979588,29.0669776,28 dk.,"16,1 km",MG-VJEUBK1JZEQGFUY13AYK,41.049788,29.0545406
DD-54D474CEC8FB43E684F1-2024-3-4,2024-3-4,MG-N5F1BSFYCBSWFCMPENYG,40.979588,29.0669776,38 dk.,"16,6 km",MG-OFSTOW3XC0I7KLN25IWP,40.899417,29.168842
DD-0F1292A8AF114A89A24D-2024-3-4,2024-3-4,MG-N5F1BSFYCBSWFCMPENYG,40.979588,29.0669776,38 dk.,"21,6 km",MG-LEOVSQ2VO3KGWOCAKQNX,40.967565,29.26595
DD-BED1300C02A243158624-2024-3-4,2024-3-4,MG-N5F1BSFYCBSWFCMPENYG,40.979588,29.0669776,37 dk.,"16,7 km",MG-LTWVHHDZLN26T8PU8VJM,41.0102647,29.2160216
DD-BAEAF8BA3B304260B59A-2024-3-4,2024-3-4,MG-N5F1BSFYCBSWFCMPENYG,40.979588,29.0669776,44 dk.,"21,6 km",MG-QI7EFZUASU1CI2X7OP2Z,40.877133,29.23435
DD-5348AAA7B4D34C5CBCAC-2024-3-4,2024-3-4,MG-N5F1BSFYCBSWFCMPENYG,40.979588,29.0669776,20 dk.,"9,3 km",MG-XNG4VMYICFBH7V9KRD9P,40.9939749,29.1226758
DD-974559071DD041709C18-2024-3-4,2024-3-4,MG-N5F1BSFYCBSWFCMPENYG,40.979588,29.0669776,45 dk.,"25,6 km",MG-UXJPDIXYECVETWF4FSH5,40.8661939,29.2749606
DD-74A73737091A4621A918-2024-3-4,2024-3-4,MG-N5F1BSFYCBSWFCMPENYG,40.979588,29.0669776,10 dk.,"2,8 km",MG-NJ56INKIZI4WVHA0SBRH,40.9680529,29.0663491
DD-546344B4A46B40A9A198-2024-3-4,2024-3-4,MG-N5F1BSFYCBSWFCMPENYG,40.979588,29.0669776,45 dk.,"31,6 km",MG-VVESJOL8ESQXP6VK308G,40.9193435,29.3015336
DD-A93E38F117BE4E2096E0-2024-3-4,2024-3-4,MG-N5F1BSFYCBSWFCMPENYG,40.979588,29.0669776,37 dk.,"29,0 km",MG-UK1XOQD21BHA8OJA9NQV,41.1366471,29.090461
DD-CD49D14AE5064768A1CF-2024-3-4,2024-3-4,MG-N5F1BSFYCBSWFCMPENYG,40.979588,29.0669776,19 dk.,"10,3 km",MG-VCPWSHSGQKT0FTISJRDN,41.0209485,29.0394974
DD-C6B999B43A3D47A49F86-2024-3-4,2024-3-4,MG-N5F1BSFYCBSWFCMPENYG,40.979588,29.0669776,29 dk.,"17,4 km",MG-MIUDLTMHB4IBGMX7QI9M,41.0162646,29.17775
DD-E866C77D3CF641B1A318-2024-3-4,2024-3-4,MG-N5F1BSFYCBSWFCMPENYG,40.979588,29.0669776,18 dk.,"6,9 km",MG-VU46JMWBFPWZB2Z6G4IO,41.011559,29.0384443
DD-A1A7F79FB7484D6E9BB7-2024-3-4,2024-3-4,MG-N5F1BSFYCBSWFCMPENYG,40.979588,29.0669776,36 dk.,"22,7 km",MG-PLAUD8AN0LPMGFUJWAIO,40.9497961,29.173943
DD-93272B76865B4D50AB71-2024-3-4,2024-3-4,MG-N5F1BSFYCBSWFCMPENYG,40.979588,29.0669776,22 dk.,"10,1 km",MG-O9ES1GAX0UT0LMEC4ED1,40.982326,29.132531
DD-F549A41320DC4783B2BE-2024-3-4,2024-3-4,MG-N5F1BSFYCBSWFCMPENYG,40.979588,29.0669776,28 dk.,"20,6 km",MG-QIZRDDGRTCPLIL0OQILI,41.095094,29.087229
DD-233E3F97DC0E4B26B581-2024-3-4,2024-3-4,MG-N5F1BSFYCBSWFCMPENYG,40.979588,29.0669776,35 dk.,"14,5 km",MG-RCSKVKLO3QBCFEDUVI8R,40.922615,29.173975
DD-1CCE1C635170473AAF3A-2024-3-4,2024-3-4,MG-N5F1BSFYCBSWFCMPENYG,40.979588,29.0669776,45 dk.,"22,0 km",MG-XS93CUGR22QDXP1C5RX3,40.8795759,29.2319681
DD-F4A856D0A9BD43F2A39D-2024-3-4,2024-3-4,MG-N5F1BSFYCBSWFCMPENYG,40.979588,29.0669776,25 dk.,"13,8 km",MG-W3FTCGZLAAICT9DQCBSM,41.0326174,29.1135949
DD-97B57200188C4DE38372-2024-3-4,2024-3-4,MG-N5F1BSFYCBSWFCMPENYG,40.979588,29.0669776,28 dk.,"17,2 km",MG-LJ99NJO1WVXRTWLTYJSS,41.034379,29.181869
DD-3905E6FBD05A4BE4AEED-2024-3-4,2024-3-4,MG-N5F1BSFYCBSWFCMPENYG,40.979588,29.0669776,10 dk.,"3,1 km",MG-OQKXLDBMXGBBSWW0MYXC,40.9688014,29.061672
DD-EF71221E25B348C88C1C-2024-3-4,2024-3-4,MG-N5F1BSFYCBSWFCMPENYG,40.979588,29.0669776,23 dk.,"12,9 km",MG-XSDFXJ93QHQOX0UBNDQN,41.0264167,29.1276244
DD-4385248C38574C2488D3-2024-3-4,2024-3-4,MG-N5F1BSFYCBSWFCMPENYG,40.979588,29.0669776,16 dk.,"6,1 km",MG-ZWI9E420TRNGRORREXG7,40.9899141,29.0844299
DD-D25DDC156DB947F9B4C1-2024-3-4,2024-3-4,MG-N5F1BSFYCBSWFCMPENYG,40.979588,29.0669776,14 dk.,"4,3 km",MG-ZEYXNPOOQRFFM17CVHT4,40.9892774,29.0288635
DD-F792FE3C2E3C431A9520-2024-3-4,2024-3-4,MG-NJ56INKIZI4WVHA0SBRH,40.9680529,29.0663491,25 dk.,"8,8 km",MG-0IPQOYIPCM4EQ8L5OLBI,40.9526798,29.1218732
DD-08CAF97C408D47A1A267-2024-3-4,2024-3-4,MG-NJ56INKIZI4WVHA0SBRH,40.9680529,29.0663491,8 dk.,"2,4 km",MG-FUHNVEMA2ZKC0HFBTCUT,40.96255,29.075716
DD-C2C58136AE894C33B1E3-2024-3-4,2024-3-4,MG-NJ56INKIZI4WVHA0SBRH,40.9680529,29.0663491,14 dk.,"7,6 km",MG-JMPF7MWR6SCBZIBCECIE,41.0005735,29.0673931
DD-9E7F62D326E54F7F9EE7-2024-3-4,2024-3-4,MG-NJ56INKIZI4WVHA0SBRH,40.9680529,29.0663491,24 dk.,"12,3 km",MG-3Y9X0UEV5LLRUAI9TMLQ,41.0443431,29.0453111
DD-AD99793D712F441FBD90-2024-3-4,2024-3-4,MG-NJ56INKIZI4WVHA0SBRH,40.9680529,29.0663491,6 dk.,"1,8 km",MG-2SYSVZEF8KLLWLVNFAQR,40.9718981,29.0739874
DD-89491402D9624A4EA75F-2024-3-4,2024-3-4,MG-NJ56INKIZI4WVHA0SBRH,40.9680529,29.0663491,13 dk.,"4,3 km",MG-CEDQAJNDAVIO6SAUBPVX,40.9864251,29.066357
DD-BC6CB9971A2746279894-2024-3-4,2024-3-4,MG-NJ56INKIZI4WVHA0SBRH,40.9680529,29.0663491,20 dk.,"9,6 km",MG-HGLGFZLGIHSV4E8KEV0D,40.9980402,29.0997271
DD-01B4138BF62D48F6A1D0-2024-3-4,2024-3-4,MG-NJ56INKIZI4WVHA0SBRH,40.9680529,29.0663491,35 dk.,"21,7 km",MG-IA4YWZI8ZSBHVNYXTU3B,40.9313247,29.2141777
DD-2B8A7890399A432A80A2-2024-3-4,2024-3-4,MG-NJ56INKIZI4WVHA0SBRH,40.9680529,29.0663491,17 dk.,"10,1 km",MG-BMYMWJ7TWHQPXZQNIFJV,41.0189417,29.0576298
DD-6C463B34B35B4042863A-2024-3-4,2024-3-4,MG-NJ56INKIZI4WVHA0SBRH,40.9680529,29.0663491,12 dk.,"4,5 km",MG-7XO7X914F4YUUW5WBHF0,40.9918965,29.0290998
DD-294A705608E945DEA7D2-2024-3-4,2024-3-4,MG-NJ56INKIZI4WVHA0SBRH,40.9680529,29.0663491,16 dk.,"5,1 km",MG-FCQILG1RYT2W2HNIYPZC,40.983599,29.0237147
